site,product_key,review_key,category,lexicon_category,need_key,aspect_scope,polarity,rating,month,sentence
daisomall,1055168,8559122,뷰티/위생,뷰티/위생,효과없음,generic,불만,4.0,2026-08,효과는 그닥..
daisomall,1055168,8639469,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 좋아요.
daisomall,1055168,8638730,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,레티놀 다른제품 사용하다가 가격대비 효과 좋다는 입소문듣고 구매해 봅니다
daisomall,1055168,8632116,뷰티/위생,뷰티/위생,끈적유분,generic,불만,5.0,2026-08,촉촉하고 끈적임도 생각보다
daisomall,1055168,8653751,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,레티놀이라 자극이 없진 않으나 가성비템으로 굿
daisomall,1055168,8658836,뷰티/위생,뷰티/위생,향냄새,generic,불만,5.0,2026-08,향도 좋고 소량만 발라도 좋아요
daisomall,1060644,8212140,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,흐르는 제형인데 쫀쫀하게 보습되서 화장 전에 바르기 멈 좋아요
daisomall,1060644,8223967,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,기름 둥둥 촉촉함이 아니라 속건조가 채워지는 느낌이예요.
daisomall,1060644,8226116,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,"보습력은
나쁘지 않아요"
daisomall,1060644,8262456,뷰티/위생,뷰티/위생,끈적유분,generic,만족,5.0,2026-08,끈적거리지 않고 잘 흡수됨.
daisomall,1060644,8277228,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가격 대비 충분히 만족하며 사용하고 있습니다
daisomall,1060644,8277273,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가격 대비 충분히 만족하며 사용하고 있습니다
daisomall,1060644,8296243,뷰티/위생,뷰티/위생,밀림들뜸,generic,불만,5.0,2026-08,화장 전에 바르면 속건조 잡아줘서 안뜨고 겨울에 쓰기 좋을것 같아요
daisomall,1060644,8313647,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,쿨링효과는 좋은데 촉촉함은 그다지
daisomall,1060644,8402266,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가격이 좋고 사용하기 좋습니다
daisomall,1060644,8400749,뷰티/위생,뷰티/위생,기타불만,generic,불만,4.0,2026-08,기대보다는 별루에요.
daisomall,1060644,8400749,뷰티/위생,뷰티/위생,효과없음,generic,불만,4.0,2026-08,시너지 효과내기위해 다른제품도 함께 구매했는데 잘모르겠네요.
daisomall,1060644,8393921,뷰티/위생,뷰티/위생,자극따가움,generic,만족,5.0,2026-08,알레르기 아토피 있는 사람도 걱정없이 쓸 수 있어요
daisomall,1060644,8392470,뷰티/위생,뷰티/위생,배송포장,generic,만족,4.0,2026-08,배송 빠르고 좋아요
daisomall,1060644,8393322,뷰티/위생,뷰티/위생,배송포장,generic,만족,4.0,2026-08,배송 빠르고 좋아요
daisomall,1060644,8408355,뷰티/위생,뷰티/위생,끈적유분,generic,불만,5.0,2026-08,전 원래 웰라쥬 쓰는데 이건 웰라쥬보단 묵직하고 더 미끌거리는 사용감이에요.
daisomall,1060644,8408355,뷰티/위생,뷰티/위생,향냄새,generic,만족,5.0,2026-08,무향이고 자극적인 성분도 없는 무난템 같아요.
daisomall,1060644,8408355,뷰티/위생,뷰티/위생,용기펌프,generic,만족,5.0,2026-08,용량 생각하면 엄청 가성비다?라고 까진 못할 거 같고 (올영 세일 때 웰라쥬 사는 거랑 가격 대충 비슷) 대신 휴대성이 좋아서 여행용이나 휴대용 수분앰플로 괜찮은 것 같아요.
daisomall,1060644,8448594,뷰티/위생,뷰티/위생,자극따가움,generic,불만,3.0,2026-08,왜 뭐가 문젠진 모르겠지만 이거 바르고 눈가가 엄청 붓고 따가워져서 저는 사용을 중지합니다..
daisomall,1060644,8445416,뷰티/위생,뷰티/위생,배송포장,generic,만족,5.0,2026-08,배송도 빠르고 좋아요
daisomall,1060644,8438600,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,건조할때 크림에 섞어쓰면 좋음
daisomall,1060644,8462743,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,촉촉하고 흡수가빨라좋아요
daisomall,1060644,8466071,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가격대비 좋습니다.
daisomall,1060644,8474495,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,매우 건조할 때 제외하면 이거 바르고 나면 땡기지 않아요.
daisomall,1060644,8481793,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,촉촉하고 순하고 흡수 잘되서 좋아요
daisomall,1060644,8495159,뷰티/위생,뷰티/위생,향냄새,generic,불만,5.0,2026-08,무향이라 좋고 흡수 진짜 빨라요
daisomall,1060644,8495159,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,속건조가 잘잡히는거같습니당
daisomall,1060644,8514915,뷰티/위생,뷰티/위생,트러블,generic,만족,5.0,2026-08,수분 부족형 지성에게 너무 좋은 제품이라 이 제품 사용하고 난 후부터 뾰루지나 여드름도 덜 나고 피부에 수분이 공급되어서 그런지 전체적으로 피부가 맑고 깨끗해졌습니다.
daisomall,1060644,8521479,뷰티/위생,뷰티/위생,용기펌프,generic,만족,5.0,2026-08,유튜브에서 리뷰 보고 샀는데 촉촉하고 너무좋아요
daisomall,1061529,8287426,뷰티/위생,뷰티/위생,자극따가움,generic,불만,5.0,2026-08,바른직후엔 피부가 살짝 따갑습니다
daisomall,1061529,8294184,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,보습력도 좋고 이가격에 이런 퀄리티 믿기지않네요
daisomall,1061529,8322892,뷰티/위생,뷰티/위생,배송포장,generic,만족,5.0,2026-08,배송 빠르고 좋아요~
daisomall,1061529,8315111,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비최고 너무너무 좋아요~^^
daisomall,1061529,8312478,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 좋아서 듬뿍듬뿍 쓰고 있어요.
daisomall,1061529,8311422,뷰티/위생,뷰티/위생,끈적유분,generic,만족,4.0,2026-08,여름에 발라도 안 끈적하고 피부 장벽 무너지면 요거만 발라두 좋아요
daisomall,1061529,8350542,뷰티/위생,뷰티/위생,끈적유분,generic,만족,4.0,2026-08,꾸덕하지않고 산뜻하게 물기가 있는듯 한 촉촉합니다.
daisomall,1061529,8362548,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,촉촉한 순한 가성비 최고.
daisomall,1061529,8362548,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,건조하면 무조건 발라야함
daisomall,1061529,8370774,뷰티/위생,뷰티/위생,트러블,generic,불만,5.0,2026-08,"발림성 좋고 발랐을 때 촉촉하며
어성초 성분도 들어있어서
여드름 피부에 괜찮은 것 같습니다."
daisomall,1061529,8402559,뷰티/위생,뷰티/위생,용량가격,generic,만족,4.0,2026-08,두통째 구매중 가성비 굿
daisomall,1061529,8413719,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가격대비 너무 좋은 제품이라서 너무 잘 사용하고 있습니다.
daisomall,1061529,8408516,뷰티/위생,뷰티/위생,자극따가움,generic,불만,5.0,2026-08,피부가 화끈 거리긴 하는데 피부 좋아지려고 그러는는거다~~생각하면서 걍 발라요 ㅋㅋㅋㅋ
daisomall,1061529,8415406,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,지성이고 흡수력 빨라서 좋아요~
daisomall,1061529,8446535,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 좋고 품질 좋은 보습 크림~
daisomall,1061529,8439684,뷰티/위생,뷰티/위생,끈적유분,generic,불만,5.0,2026-08,꾸덕한데 가벼워서 아침에 쓰기 좋음
daisomall,1061529,8439437,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,보습력도 좋고 쫀쫀해요
daisomall,1061529,8452670,뷰티/위생,뷰티/위생,지속력,generic,만족,5.0,2026-08,너무너무 좋아서 계속 재구매중이에요
daisomall,1061529,8431120,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,다이소 제품들은 가성비도 좋지만 제품력도 좋은것 같아요
daisomall,1061529,8476185,뷰티/위생,뷰티/위생,용기펌프,generic,만족,4.0,2026-08,유튜브 추천템이라 구매했는데 묽어서 금방 쓰게되네요
daisomall,1061529,8499017,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 너무 좋은거 같습니다.
daisomall,1061529,8498901,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 너무 좋은거 같습니다.
daisomall,1061529,8498241,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 너무 좋은거 같습니다.
daisomall,1061529,8493264,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,발림이 부드럽고 순해서 좋아요
daisomall,1061529,8484885,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 최고예요.
daisomall,1061529,8473096,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비 제품으로 너무 좋아요.
daisomall,1061529,8473096,뷰티/위생,뷰티/위생,기타불만,generic,만족,5.0,2026-08,별로 기대 안했는데 참^^ 보습력 잔주름 미백에 좋습니다.
daisomall,1061529,8465387,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,"촉촉하고 가성비로 덕지덕지
발라도 되서 좋아요"
daisomall,1061529,8465155,뷰티/위생,뷰티/위생,향냄새,generic,불만,3.0,2026-08,아니 자극이 너무 쌤 민감성 아닌데도 바르자마자 따가워서 바로 물로 씻음 향은 좋음
daisomall,1061529,8522907,뷰티/위생,뷰티/위생,자극따가움,generic,불만,3.0,2026-08,"처음 발랐을 때는 촉촉한데, 조금 지나면 화한 느낌이 좀 올라와요."
daisomall,1061529,8522907,뷰티/위생,뷰티/위생,용량가격,generic,만족,3.0,2026-08,뭐 가격 생각하면 별로 할 말은 없지만 웬만하면 다른 거 사시길 추천드려요..ㅎㅎ
daisomall,1061529,8514460,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,요즘  엄청 뜨는 제품이라길래 속는셈치고 구매해봤는데  보습력이 너무 좋아요
daisomall,1061529,8509027,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,여름에 쓰기좋은 텍스처 가벼워서좋습니다
daisomall,1061529,8548227,뷰티/위생,뷰티/위생,밀림들뜸,generic,불만,5.0,2026-08,욕심 때문에 많이 바르면 화장할 때 때처럼 피부가 일어날 수 있어서 꼭 적당히 바르고 화장하는 것을 추천합니다.
daisomall,1061529,8601748,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가격대비 아주 좋습니다
daisomall,1061529,8599330,뷰티/위생,뷰티/위생,끈적유분,generic,불만,5.0,2026-08,꾸덕한데 바르면 잘 발라져요.
daisomall,1061529,8591234,뷰티/위생,뷰티/위생,자극따가움,generic,만족,5.0,2026-08,순해서 피부자극이 없어요
daisomall,1061529,8586383,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,"다이소 제품이 가성비가 좋아서 
자주 구매합니다"
daisomall,1061529,8573217,뷰티/위생,뷰티/위생,향냄새,generic,만족,5.0,2026-08,"향은 딱히 거슬리지 않고 
복합성 피부인데 쓰고나면 촉촏한 느낌 듭니다 ."
daisomall,1061529,8554538,뷰티/위생,뷰티/위생,용량가격,generic,만족,5.0,2026-08,가성비최고 너무좋아요
daisomall,1061529,8642838,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,좋다고 말만 듣고 처음 사서 써봤는데 프락셀의 효과인지 이 크림의 효과인진 모르겠지만 뾰루지도 안나고 피부가 촉촉 보들보들해요
daisomall,1061529,8642838,뷰티/위생,뷰티/위생,끈적유분,generic,만족,5.0,2026-08,듬뿍 발라도 끈적이거나 무겁게 피부이 남지 않아서 좋아요
daisomall,1061529,8638992,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,이제품 구매해서 듬뿍 바르는게 효과 있다고 해서화산송이팩 하고 나서 써보니 촉촉^^~
daisomall,1061529,8633165,뷰티/위생,뷰티/위생,자극따가움,generic,불만,5.0,2026-08,보라색은 끈적거리고 텁텁하고 가렵고 이것만 제 피부에 맞아요
daisomall,1061529,8617997,뷰티/위생,뷰티/위생,밀림들뜸,generic,만족,5.0,2026-08,"발랐을때 얼굴에 금방 흡수되는것같아 좋아여 
바르고 선크림발라도 밀리는 현상이없어요"
daisomall,1061529,8608016,뷰티/위생,뷰티/위생,끈적유분,generic,만족,5.0,2026-08,촉촉하고잘 스며들어서 끈적이지않아요
daisomall,1061529,8659302,뷰티/위생,뷰티/위생,배송포장,generic,만족,5.0,2026-08,배송 빠르고 좋아요
daisomall,1061529,8659267,뷰티/위생,뷰티/위생,배송포장,generic,만족,5.0,2026-08,배송 빠르고 좋아요
daisomall,1061529,8659080,뷰티/위생,뷰티/위생,배송포장,generic,만족,5.0,2026-08,배송 빠르고 좋아요
daisomall,1061529,8658884,뷰티/위생,뷰티/위생,배송포장,generic,만족,5.0,2026-08,배송 빠르고 좋아요
daisomall,1061918,8377417,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,순하고 발림성 좋습니다.
daisomall,1061918,8376824,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,비타씨 동결건조 앰플은 피부에 너무 좋아요
daisomall,1061918,8369646,뷰티/위생,뷰티/위생,자극따가움,generic,불만,5.0,2026-08,조금 자극이 있으니 비니거 성분 클린징은 피하는게 좋을거 같아요.
daisomall,1061918,8363493,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,인생 미백세럼.
daisomall,1061918,8353754,뷰티/위생,뷰티/위생,자극따가움,generic,만족,4.0,2026-08,민감성피부라서  비타민C 는자극이있어서 사용을 잘안하는데 저자극이라고 좋다고들어서 구매했어요
daisomall,1061918,8383694,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,동결건조 더블샷 앰플키트 아주 좋아요
daisomall,1061918,8423177,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,순하고 보습력이 좋아요
daisomall,1061918,8426350,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,동결건조 방식이라 좋아요
daisomall,1061918,8432377,뷰티/위생,뷰티/위생,자극따가움,generic,불만,5.0,2026-08,자극이 있겠죠.
daisomall,1061918,8437684,뷰티/위생,뷰티/위생,효과없음,generic,불만,4.0,2026-08,효과는 잘 모르겟어요
daisomall,1061918,8440619,뷰티/위생,뷰티/위생,배송포장,generic,만족,5.0,2026-08,배송도 빠르고 상품 상태도 굿!
daisomall,1061918,8490119,뷰티/위생,뷰티/위생,효과없음,generic,불만,5.0,2026-08,효과는 모르겠지만 꾸준히 사용중입니다
daisomall,1061918,8478280,뷰티/위생,뷰티/위생,건조,generic,불만,5.0,2026-08,[기미잡티리셋]본셉 비타씨 동결 건조 더블샷 앰플 키트
daisomall,1061918,8478033,뷰티/위생,뷰티/위생,제형발림,generic,만족,5.0,2026-08,발림성도 좋고..촉촉하게 유지해주는 것 같아요.
daisomall,1061918,8467677,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,자극도적고 보습력도 좋은것같아서 종종 쓰는제품이예요
daisomall,1061918,8547648,뷰티/위생,뷰티/위생,용기펌프,generic,만족,4.0,2026-08,유튜브 동영상 추천받았어요
daisomall,1061918,8533333,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,더 좋은 효과
daisomall,1061918,8506240,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,여름이라 피부 타고 그래서 미백에 효과 좋은 제품 사봤어요
daisomall,1061918,8511542,뷰티/위생,뷰티/위생,향냄새,generic,불만,5.0,2026-08,촉촉하고 향도 너무 좋아요
daisomall,1061918,8513655,뷰티/위생,뷰티/위생,효과없음,generic,만족,5.0,2026-08,맘에 들고 약간 개선되는 느낌이 들어요
daisomall,1061918,8546293,뷰티/위생,뷰티/위생,용량가격,generic,만족,3.0,2026-08,"아직 사용전이며  가성비로 구매함
사용해보고 괜찮으면 대량구매예정"
