source,board,category_key,product_key,day_kst,n,n_snapshots,present_share,rank_mean,rank_min,rank_max,price_mode
oliveyoung,mens,10000010007,A000000183229,2026-08-22,15,24,0.62,68.4,48,98,33000
oliveyoung,mens,10000010007,A000000183229,2026-08-23,23,24,0.96,55.3,37,81,33000
oliveyoung,mens,10000010007,A000000183229,2026-08-24,2,2,1.0,54.5,43,66,33000
oliveyoung,mens,10000010007,A000000183552,2026-08-20,1,1,1.0,37,37,37,19900
oliveyoung,mens,10000010007,A000000183552,2026-08-21,7,18,0.39,45,38,77,19900
oliveyoung,mens,10000010007,A000000183552,2026-08-22,1,24,0.04,98,98,98,19900
oliveyoung,mens,10000010007,A000000183868,2026-08-21,13,18,0.72,56.9,22,99,54600
oliveyoung,mens,10000010007,A000000183868,2026-08-22,13,24,0.54,40.4,22,58,54600
oliveyoung,mens,10000010007,A000000183868,2026-08-23,15,24,0.62,44.9,14,77,54600
oliveyoung,mens,10000010007,A000000183868,2026-08-24,1,2,0.5,45,45,45,54600
oliveyoung,mens,10000010007,A000000184127,2026-08-21,1,18,0.06,86,86,86,33300
oliveyoung,mens,10000010007,A000000184127,2026-08-23,3,24,0.12,62,51,78,33300
oliveyoung,mens,10000010007,A000000184662,2026-08-23,1,24,0.04,92,92,92,29400
oliveyoung,mens,10000010007,A000000184664,2026-08-22,3,24,0.12,77.3,72,81,25200
oliveyoung,mens,10000010007,A000000184697,2026-08-20,1,1,1.0,24,24,24,28500
oliveyoung,mens,10000010007,A000000184697,2026-08-21,18,18,1.0,31.8,4,99,28500
oliveyoung,mens,10000010007,A000000184697,2026-08-22,24,24,1.0,23.5,5,71,28500
oliveyoung,mens,10000010007,A000000184697,2026-08-23,24,24,1.0,19.8,4,42,28500
oliveyoung,mens,10000010007,A000000184697,2026-08-24,2,2,1.0,13.5,13,14,28500
oliveyoung,mens,10000010007,A000000184760,2026-08-23,6,24,0.25,50.5,35,70,18000
oliveyoung,mens,10000010007,A000000185073,2026-08-21,3,18,0.17,71,59,94,9000
oliveyoung,mens,10000010007,A000000185073,2026-08-22,6,24,0.25,73.7,60,93,9000
oliveyoung,mens,10000010007,A000000185073,2026-08-23,5,24,0.21,83.8,59,92,9000
oliveyoung,mens,10000010007,A000000185075,2026-08-22,2,24,0.08,88,80,96,9000
oliveyoung,mens,10000010007,A000000185235,2026-08-21,5,18,0.28,68.4,46,94,20300
oliveyoung,mens,10000010007,A000000185235,2026-08-22,20,24,0.83,56.8,15,96,20300
oliveyoung,mens,10000010007,A000000185235,2026-08-23,20,24,0.83,34.5,14,87,20300
oliveyoung,mens,10000010007,A000000185235,2026-08-24,2,2,1.0,30.5,27,34,20300
oliveyoung,mens,10000010007,A000000186029,2026-08-23,2,24,0.08,86,74,98,2900
oliveyoung,mens,10000010007,A000000186172,2026-08-20,1,1,1.0,78,78,78,77000
oliveyoung,mens,10000010007,A000000186172,2026-08-21,10,18,0.56,58.5,33,98,77000
oliveyoung,mens,10000010007,A000000186172,2026-08-22,1,24,0.04,72,72,72,77000
oliveyoung,mens,10000010007,A000000186172,2026-08-23,4,24,0.17,89,81,100,77000
oliveyoung,mens,10000010007,A000000186834,2026-08-22,3,24,0.12,86.7,79,95,15000
oliveyoung,mens,10000010007,A000000186834,2026-08-23,3,24,0.12,92.3,80,100,15000
oliveyoung,mens,10000010007,A000000186898,2026-08-23,4,24,0.17,47,26,72,75750
oliveyoung,mens,10000010007,A000000186898,2026-08-24,1,2,0.5,94,94,94,75750
oliveyoung,mens,10000010007,A000000186911,2026-08-23,1,24,0.04,76,76,76,12900
oliveyoung,mens,10000010007,A000000186911,2026-08-24,2,2,1.0,75,67,83,12900
oliveyoung,mens,10000010007,A000000187659,2026-08-21,1,18,0.06,99,99,99,59500
oliveyoung,mens,10000010007,A000000187659,2026-08-22,9,24,0.38,72.3,52,90,59500
oliveyoung,mens,10000010007,A000000187659,2026-08-23,4,24,0.17,64.2,35,95,59500
oliveyoung,mens,10000010007,A000000187675,2026-08-21,8,18,0.44,71.8,37,92,29800
oliveyoung,mens,10000010007,A000000187675,2026-08-22,9,24,0.38,60.4,35,86,29800
oliveyoung,mens,10000010007,A000000187675,2026-08-23,19,24,0.79,37.9,2,89,29800
oliveyoung,mens,10000010007,A000000187675,2026-08-24,2,2,1.0,36,21,51,29800
oliveyoung,mens,10000010007,A000000187845,2026-08-22,2,24,0.08,66.5,47,86,35300
oliveyoung,mens,10000010007,A000000187845,2026-08-23,7,24,0.29,72.1,55,100,35300
oliveyoung,mens,10000010007,A000000189088,2026-08-21,6,18,0.33,62,47,88,55500
oliveyoung,mens,10000010007,A000000189088,2026-08-23,8,24,0.33,50,32,78,55500
oliveyoung,mens,10000010007,A000000189526,2026-08-21,10,18,0.56,52.6,30,89,113250
oliveyoung,mens,10000010007,A000000189526,2026-08-22,10,24,0.42,38.6,17,87,113250
oliveyoung,mens,10000010007,A000000189526,2026-08-23,8,24,0.33,66,34,79,113250
oliveyoung,mens,10000010007,A000000189526,2026-08-24,2,2,1.0,65.5,58,73,113250
oliveyoung,mens,10000010007,A000000189581,2026-08-24,1,2,0.5,97,97,97,85500
oliveyoung,mens,10000010007,A000000190132,2026-08-21,3,18,0.17,79.7,61,90,32300
oliveyoung,mens,10000010007,A000000190589,2026-08-22,1,24,0.04,84,84,84,9100
oliveyoung,mens,10000010007,A000000190589,2026-08-23,4,24,0.17,87.5,74,95,9100
oliveyoung,mens,10000010007,A000000190589,2026-08-24,2,2,1.0,99,98,100,9100
oliveyoung,mens,10000010007,A000000190610,2026-08-21,8,18,0.44,68.6,35,98,22000
oliveyoung,mens,10000010007,A000000190610,2026-08-22,8,24,0.33,56,28,95,22000
oliveyoung,mens,10000010007,A000000190610,2026-08-23,13,24,0.54,53.1,29,78,22000
oliveyoung,mens,10000010007,A000000190610,2026-08-24,1,2,0.5,65,65,65,22000
oliveyoung,mens,10000010007,A000000190613,2026-08-22,6,24,0.25,81,56,97,13000
